time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-09-10T23:28:16.150Z,38.474,142.134,53.8,4.4,mb,53,129.9,,0.78,us,usp000hkj7,2014-11-07T01:42:26.103Z,"73 km E of Ishinomaki, Japan",earthquake,,5.5,,15,reviewed,us,us
2010-08-28T00:19:14.100Z,38.32,142.543,36.4,4.3,mwr,76,63,,0.83,us,usp000hjuy,2014-11-07T01:42:18.362Z,"109 km E of Ishinomaki, Japan",earthquake,,5.2,,,reviewed,us,nied
2010-04-25T21:22:47.500Z,37.949,142.423,68.2,4.8,mwr,114,74.1,,0.92,us,usp000hbwh,2014-11-07T01:41:19.277Z,"111 km ESE of Ishinomaki, Japan",earthquake,,4.9,,,reviewed,us,nied
2010-04-02T18:32:56.470Z,37.968,142.611,41.7,4.3,mb,30,156.2,,0.71,us,usp000ha8u,2014-11-07T01:41:10.046Z,"125 km ESE of Ishinomaki, Japan",earthquake,,8.2,,9,reviewed,us,us
2010-01-28T15:29:23.020Z,38.771,142.215,44.6,4.3,mb,41,134.7,,0.66,us,usp000h6qq,2014-11-07T01:40:34.949Z,"54 km SE of ?funato, Japan",earthquake,,,,15,reviewed,us,us
2010-01-28T15:25:08.930Z,38.67,142.21,63.7,4.4,mb,46,134.8,,0.96,us,usp000h6qp,2014-11-07T01:40:34.945Z,"61 km SE of ?funato, Japan",earthquake,,7.9,,17,reviewed,us,us
2009-10-14T13:09:59.320Z,38.295,142.414,41.7,4.3,mwr,29,128.1,,1.15,us,usp000h2y5,2014-11-07T01:39:55.894Z,"98 km E of Ishinomaki, Japan",earthquake,,10.4,,,reviewed,us,nied
2009-09-03T09:32:41.750Z,37.9,142.771,42.7,4,mwr,45,119.9,,0.93,us,usp000h16a,2014-11-07T01:39:39.519Z,"141 km ESE of Ishinomaki, Japan",earthquake,,7.2,,,reviewed,us,nied
2009-08-22T14:48:18.380Z,38.039,142.443,34.3,4.2,mwr,35,121.2,,0.6,us,usp000h0rt,2014-11-07T01:39:33.145Z,"108 km ESE of Ishinomaki, Japan",earthquake,,13.9,,,reviewed,us,nied
2009-07-02T03:50:20.390Z,37.901,141.95,52.2,4.3,mwr,35,129.3,,0.72,us,usp000gyut,2014-11-07T01:39:15.736Z,"80 km SE of Ishinomaki, Japan",earthquake,,6.3,,,reviewed,us,nied
2009-03-17T00:40:05.270Z,38.005,142.566,32.7,4.4,mwr,88,74.4,,0.68,us,usp000gv25,2014-11-07T01:38:35.680Z,"119 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2009-02-01T10:23:55.470Z,37.869,142.591,48.1,4.1,mb,20,136,,0.96,us,usp000gtbr,2014-11-07T01:38:18.842Z,"128 km ESE of Ishinomaki, Japan",earthquake,,11.3,,2,reviewed,us,us
2009-02-01T09:32:48.680Z,37.884,142.403,37.9,5.1,mwc,264,64.5,,0.71,us,usp000gtbp,2022-07-15T02:49:21.807Z,"113 km ESE of Ishinomaki, Japan",earthquake,,3.9,,,reviewed,us,gcmt
2008-12-28T05:56:24.420Z,38.705,142.248,37.4,4,m,12,135.7,,,us,usp000grpj,2014-11-07T01:38:03.683Z,"61 km SE of ?funato, Japan",earthquake,,,,,reviewed,jma,jma
2008-12-04T10:13:45.430Z,38.463,142.157,31.7,3.8,mb,6,155.5,,,us,usp000gpx1,2014-11-07T01:37:53.803Z,"74 km E of Ishinomaki, Japan",earthquake,,,,1,reviewed,jma,us
2008-12-04T03:10:55.000Z,38.567,142.89,16,5.3,mwb,231,68.9,,0.91,us,usp000gpwf,2016-11-10T02:04:57.315Z,"116 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2008-12-03T23:16:54.870Z,38.589,142.878,14,5.8,mwc,288,61.5,,0.97,us,usp000gpw5,2022-05-02T21:06:28.943Z,"114 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2008-11-17T08:26:58.040Z,38.007,142.668,30,4.1,mwr,19,142.9,,,us,usp000gnwg,2014-11-07T01:37:45.155Z,"128 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,jma,nied
2008-10-25T21:35:35.940Z,38.62,141.903,47.3,3.5,m,7,172.9,,,us,usp000gm16,2014-11-07T01:37:32.421Z,"52 km SSE of ?funato, Japan",earthquake,,,,,reviewed,jma,jma
2008-09-23T13:26:53.210Z,38.727,142.237,42.4,4.3,mwr,44,130.2,,0.72,us,usp000ghjx,2014-11-07T01:37:14.403Z,"59 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,nied
2008-09-15T23:07:48.630Z,38.039,142.494,37.6,4.3,mb,26,129.3,,0.88,us,usp000gh49,2014-11-07T01:37:12.337Z,"112 km ESE of Ishinomaki, Japan",earthquake,,9.6,,8,reviewed,us,us
2008-09-10T02:28:20.270Z,37.88,142.75,35,3.7,m,9,136,,0.54,us,usp000ggrn,2014-11-07T01:37:10.257Z,"140 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,jma
2008-09-01T04:43:01.470Z,37.97,142.553,35,4.1,mb,15,129.2,,0.86,us,usp000gg4n,2014-11-07T01:37:04.928Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2008-08-29T20:13:25.910Z,37.917,142.625,35,4.4,mb,8,237.4,,0.35,us,usp000gfyt,2014-11-07T01:37:01.199Z,"128 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2008-07-31T04:54:39.830Z,38.513,142.402,31,4.2,mb,10,207.7,,0.29,us,usp000gdgx,2014-11-07T01:36:44.440Z,"85 km SE of ?funato, Japan",earthquake,,21.8,,1,reviewed,us,us
2008-07-21T09:01:04.640Z,37.816,142.559,10,5,mwc,116,120.9,,0.73,us,usp000gcsu,2016-11-10T01:59:05.698Z,"128 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,gcmt
2008-01-25T15:56:23.970Z,38.739,142.32,37.5,3.8,m,9,204.4,,,us,usp000fxev,2014-11-07T01:34:45.935Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,jma,jma
2008-01-09T20:46:35.190Z,38.363,142.014,81.2,3.8,mwr,17,142.5,,0.55,us,usp000fwbt,2014-11-07T01:34:39.717Z,"62 km E of Ishinomaki, Japan",earthquake,,13.8,,,reviewed,us,nied
2007-12-25T23:38:54.020Z,38.366,142.312,31.5,4.4,mwr,102,121.8,,0.76,us,usp000fv85,2022-07-13T23:39:03.749Z,"88 km E of Ishinomaki, Japan",earthquake,,11.5,,,reviewed,us,nied
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,mwc,351,47.4,,0.84,us,usp000fv78,2022-07-13T23:42:28.497Z,"64 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,gcmt
2007-12-19T15:16:40.360Z,37.817,142.427,43.5,3.5,m,8,181.5,,0.89,us,usp000futt,2014-11-07T01:34:27.017Z,"119 km SE of Ishinomaki, Japan",earthquake,,13.9,,,reviewed,us,jma
2007-12-02T15:41:51.720Z,37.901,142.637,38.4,0,,11,244.9,,0.3,us,usp000ftqn,2014-11-07T01:34:20.180Z,"130 km ESE of Ishinomaki, Japan",earthquake,,9.7,,,reviewed,us,us
2007-10-20T00:06:21.300Z,37.855,142.397,38.5,4.3,mb,8,237.1,,,us,usp000fqxf,2014-11-07T01:33:57.827Z,"114 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,jma,us
2007-10-11T16:19:55.370Z,37.953,142.098,50.5,3.9,mwr,14,230.3,,0.65,us,usp000fqb4,2014-11-07T01:33:54.650Z,"86 km SE of Ishinomaki, Japan",earthquake,,30.7,,,reviewed,us,nied
2007-06-13T01:49:35.500Z,38.375,141.992,71.6,4.4,mb,24,129.8,,0.81,us,usp000fdxt,2014-11-07T01:32:41.959Z,"60 km E of Ishinomaki, Japan",earthquake,,7.4,,2,reviewed,us,us
2007-04-30T06:43:21.720Z,38.085,142.768,31.7,4.3,mwr,47,118.4,,,us,usp000faxc,2014-11-07T01:32:18.602Z,"133 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,jma,nied
2007-02-22T17:45:50.650Z,38.294,142.768,39.2,4.4,mb,44,134.8,,0.9,us,usp000f5dq,2014-11-07T01:31:40.910Z,"125 km SE of ?funato, Japan",earthquake,,8.2,,22,reviewed,us,us
2007-01-17T04:11:38.070Z,38.276,142.38,63.4,4.2,mb,22,129.6,,0.91,us,usp000f2uf,2014-11-07T01:31:23.844Z,"95 km E of Ishinomaki, Japan",earthquake,,17.1,,4,reviewed,us,us
2007-01-07T12:47:54.460Z,38.278,141.916,45.4,3.7,m,15,135.6,,,us,usp000f1w1,2014-11-07T01:31:19.598Z,"56 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,jma,jma
2006-10-01T17:07:24.990Z,38.508,142.721,67.9,5.1,mwc,203,69.9,,0.71,us,usp000eu93,2016-11-10T01:29:02.991Z,"107 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,gcmt
2006-09-09T10:36:03.920Z,38.297,142.018,66.3,4.6,mwr,120,74.4,,0.62,us,usp000ess6,2014-11-07T01:30:11.258Z,"64 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2006-06-30T23:28:13.230Z,38.47,142.156,40,5.2,mwc,369,119.7,,,us,usp000emnr,2022-05-02T15:31:58.598Z,"74 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,jma,hrv
2006-05-21T07:22:36.930Z,38.667,142.249,49.8,4.5,mwr,69,122.1,,0.57,us,usp000ehm5,2014-11-07T01:29:09.300Z,"64 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,nied
2006-05-06T11:45:43.140Z,38.431,142.183,51.6,4.2,mb,38,129.8,,0.54,us,usp000egdq,2014-11-07T01:29:03.715Z,"77 km E of Ishinomaki, Japan",earthquake,,6.3,,14,reviewed,us,us
2006-04-21T02:54:59.300Z,38.172,142.23,10,4.1,mb,10,211.2,,0.95,us,usp000ef3u,2014-11-07T01:28:53.154Z,"85 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2006-03-02T15:52:34.020Z,38.792,142.167,38.4,4.1,mwr,32,142.4,,1.15,us,usp000eb6c,2014-11-07T01:28:26.829Z,"49 km SE of ?funato, Japan",earthquake,,10.1,,,reviewed,us,nied
2006-01-31T19:23:59.020Z,38.321,142.342,41.8,5.3,mwc,41,124.2,,0.68,us,usp000e975,2016-11-10T01:17:10.320Z,"91 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2006-01-26T16:41:33.870Z,38.068,142.339,63.2,4.4,mb,14,156,,1.08,us,usp000e8ws,2014-11-07T01:28:09.782Z,"98 km ESE of Ishinomaki, Japan",earthquake,,19,,4,reviewed,us,us
2006-01-09T23:17:07.620Z,38.796,142.417,42.1,3.7,mwr,11,155.6,,,us,usp000e7y6,2014-11-07T01:28:05.355Z,"67 km ESE of ?funato, Japan",earthquake,,,,,reviewed,jma,nied
2005-12-16T18:32:16.420Z,38.506,141.9,42.9,6,mwc,407,49.3,,1.18,us,usp000e69b,2022-07-14T13:08:12.122Z,"53 km E of Ishinomaki, Japan",earthquake,,5.5,,,reviewed,us,hrv
2005-12-07T00:11:32.020Z,38.412,142.488,45,4.4,mb,11,216.7,,0.89,us,usp000e5pa,2014-11-07T01:27:51.387Z,"99 km SE of ?funato, Japan",earthquake,,29.6,,1,reviewed,us,us
2005-12-04T22:20:27.460Z,37.884,142.443,35.2,5.2,mwc,341,64.7,,0.69,us,usp000e5hr,2016-11-10T01:15:21.881Z,"116 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-02T13:13:09.520Z,38.089,142.122,29,6.5,mwc,464,48.8,,0.79,us,usp000e5c8,2022-07-14T13:16:57.236Z,"80 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-10-24T09:34:55.940Z,38.5,141.983,59.7,5,mwc,154,74.9,,0.74,us,usp000e2qn,2022-05-02T18:05:15.452Z,"60 km E of Ishinomaki, Japan",earthquake,,5.4,,,reviewed,us,hrv
2005-10-17T18:48:26.920Z,37.905,141.998,41.5,5,mwc,130,118.9,,0.81,us,usp000e22b,2022-05-02T18:04:27.171Z,"83 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-10-17T17:58:12.490Z,38.569,142.896,16.9,4.1,m,7,156.3,,,us,usp000e225,2014-11-07T01:27:25.634Z,"116 km ESE of ?funato, Japan",earthquake,,,,,reviewed,jma,jma
2005-10-12T04:30:15.490Z,37.912,141.923,46.5,5,mwr,79,121.2,,0.89,us,usp000e1nb,2014-11-07T01:27:22.724Z,"78 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2005-09-29T15:51:04.220Z,38.35,142.257,35,3.6,mwr,9,141,,1.41,us,usp000e0h1,2014-11-07T01:27:11.364Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2005-09-11T19:28:34.230Z,38.12,142.28,45,4.7,mwc,84,127.7,,0.86,us,usp000dz92,2016-11-10T01:11:27.128Z,"91 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-08-16T22:49:57.860Z,38.208,142.145,41.9,3.8,mwr,11,263.9,,,us,usp000dxg9,2014-11-07T01:26:49.720Z,"77 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,jma,nied
2005-08-16T11:07:09.560Z,38.202,142.265,46.7,4,mwr,21,209.4,,0.59,us,usp000dxex,2014-11-07T01:26:49.548Z,"87 km ESE of Ishinomaki, Japan",earthquake,,12.4,,,reviewed,us,nied
2005-08-16T09:42:57.200Z,38.104,142.201,59,4.4,mb,9,199.1,,0.7,us,usp000dxet,2014-11-07T01:26:49.525Z,"86 km ESE of Ishinomaki, Japan",earthquake,,60.6,,1,reviewed,us,us
2005-08-16T04:55:25.010Z,38.228,141.926,74.9,4.6,mb,21,129.7,,0.64,us,usp000dxe9,2014-11-07T01:26:49.449Z,"58 km ESE of Ishinomaki, Japan",earthquake,,12.8,,4,reviewed,us,us
2005-08-16T03:16:15.190Z,37.972,142.207,74.3,4.5,mb,13,212.9,,0.7,us,usp000dxe4,2014-11-07T01:26:49.436Z,"93 km ESE of Ishinomaki, Japan",earthquake,,14.6,,1,reviewed,us,us
2005-08-16T02:46:28.400Z,38.276,142.039,36,7.2,mwc,698,19.6,,0.95,us,usp000dxe2,2022-08-03T17:40:52.745Z,"66 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-05-22T20:34:16.240Z,38.361,142.367,50,0,,8,226.3,,0.97,us,usp000drcu,2014-11-07T01:25:57.329Z,"93 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2005-03-29T19:12:20.130Z,38.473,142.02,100.7,4.4,mb,32,120.3,,0.71,us,usp000dkjj,2014-11-07T01:25:21.480Z,"63 km E of Ishinomaki, Japan",earthquake,,10.9,,12,reviewed,us,us
2004-12-29T13:58:50.260Z,38.455,142.018,44.5,5.7,mwc,190,105,,0.93,us,usp000dc4e,2022-07-14T18:59:15.646Z,"62 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-19T10:16:39.800Z,38.077,142.609,37.8,4.6,mwr,69,129.4,,0.81,us,usp000db0n,2014-11-07T01:24:19.310Z,"120 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2004-11-07T18:28:45.070Z,38.316,141.9,48.9,4.4,mb,27,129.8,,0.79,us,usp000d7wn,2014-11-07T01:23:57.063Z,"53 km ESE of Ishinomaki, Japan",earthquake,,,,6,reviewed,us,us
2004-10-24T09:06:07.760Z,38.174,142.129,43.9,4.4,mwr,33,114.3,,1.02,us,usp000d6z2,2014-11-07T01:23:48.572Z,"77 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2004-07-12T19:35:40.380Z,38.797,142.394,53.6,4.3,mb,12,155.5,,0.6,us,usp000d01m,2014-11-07T01:22:53.398Z,"66 km ESE of ?funato, Japan",earthquake,,17.8,,3,reviewed,us,us
2004-05-09T17:18:23.850Z,38.763,142.389,51.3,0,,8,155.6,,0.6,us,usp000cujq,2014-11-07T01:22:16.273Z,"67 km ESE of ?funato, Japan",earthquake,,21.6,,,reviewed,us,us
2004-03-09T20:15:08.410Z,38.72,142.027,59.1,4.3,mb,26,176.3,,0.95,us,usp000cph3,2014-11-07T01:21:40.291Z,"47 km SE of ?funato, Japan",earthquake,,,,9,reviewed,us,us
2004-03-02T11:42:23.320Z,38.142,142.594,33.7,4.3,mb,23,129.4,,0.89,us,usp000cnx9,2014-11-07T01:21:36.804Z,"117 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2004-01-28T10:23:16.990Z,37.886,142.45,58.4,4.2,mb,19,135.9,,0.79,us,usp000cjun,2014-11-07T01:21:08.716Z,"116 km ESE of Ishinomaki, Japan",earthquake,,15.3,,3,reviewed,us,us
2003-12-29T10:23:02.580Z,38.1,142.354,33,4.5,mb,18,129.4,,0.71,us,usp000cgf5,2014-11-07T01:20:51.243Z,"98 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2003-11-16T07:44:48.250Z,37.932,142.879,10,5.1,mb,94,119.8,,0.84,us,usp000ccyx,2014-11-07T01:20:29.386Z,"148 km ESE of Ishinomaki, Japan",earthquake,,,,44,reviewed,us,us
2003-10-31T12:09:09.990Z,38.109,142.694,10,3.9,mb,17,188,,0.67,us,usp000cbr3,2014-11-07T01:20:18.044Z,"126 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2003-10-31T05:31:08.250Z,37.834,142.835,10,4.7,mb,31,135.3,,0.98,us,usp000cbq6,2014-11-07T01:20:17.756Z,"149 km ESE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2003-10-31T01:21:25.620Z,37.804,142.875,10,0,,10,156.7,,1.38,us,usp000cbpe,2014-11-07T01:20:17.553Z,"153 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2003-10-31T01:06:28.280Z,37.812,142.619,10,7,mwb,568,61.2,,0.8,us,usp000cbpa,2022-05-02T16:52:39.728Z,"133 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2003-10-03T11:28:12.140Z,38.145,142.065,10,4.5,mb,19,129.5,,0.78,us,usp000c9f9,2014-11-07T01:20:07.810Z,"73 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2003-10-03T07:34:49.820Z,38.134,142.564,33,4.6,mb,10,134.9,,1.02,us,usp000c9eu,2014-11-07T01:20:07.745Z,"114 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2003-07-23T08:46:36.970Z,38.327,142.146,33,0,,13,135.7,,1.38,us,usp000c34c,2014-11-07T01:19:16.868Z,"74 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2003-06-19T14:04:51.570Z,38.606,142.071,88.4,4.2,mb,16,142.4,,0.98,us,usp000c08m,2014-11-07T01:18:57.616Z,"60 km SSE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
2003-05-27T19:14:41.880Z,38.532,142.658,33,0,,9,145.7,,0.42,us,usp000byax,2014-11-07T01:18:43.710Z,"101 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2003-05-23T10:08:25.270Z,38.608,142.733,33,0,,6,189,,0.19,us,usp000bxy6,2014-11-07T01:18:41.413Z,"102 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2003-04-05T21:35:54.700Z,37.953,142.225,41,4.5,mb,20,135.8,,1.16,us,usp000bufs,2014-11-07T01:18:17.812Z,"96 km ESE of Ishinomaki, Japan",earthquake,,13,,5,reviewed,us,us
2002-12-04T15:50:42.190Z,38.729,142.186,40.2,5.4,mwc,189,,,0.89,us,usp000bk3m,2016-11-10T00:07:14.163Z,"55 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
2002-06-22T12:49:55.420Z,37.872,142.099,38,4.1,mb,31,,,1,us,usp000b6qj,2014-11-07T01:15:52.585Z,"92 km SE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2002-05-06T08:12:03.830Z,38.494,142.077,42.1,5.1,mwc,171,,,0.82,us,usp000b3un,2016-11-09T22:27:34.708Z,"68 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2002-01-24T07:36:09.230Z,37.819,142.79,53.7,4.6,mb,38,,,0.92,us,usp000ax2g,2014-11-07T01:14:44.885Z,"146 km ESE of Ishinomaki, Japan",earthquake,,11.7,,8,reviewed,us,us
2002-01-23T12:47:26.830Z,37.825,142.807,33,4.8,mb,48,,,1,us,usp000ax0w,2014-11-07T01:14:44.770Z,"147 km ESE of Ishinomaki, Japan",earthquake,,,,19,reviewed,us,us
2001-11-18T03:07:37.120Z,37.903,142.605,28.1,4.5,mb,24,,,1.06,us,usp000at25,2014-11-07T01:14:16.178Z,"127 km ESE of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2001-10-22T19:45:07.910Z,37.887,142.538,33,4.1,mb,21,,,0.97,us,usp000arez,2014-11-07T01:14:02.262Z,"123 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2001-10-15T16:34:33.090Z,37.822,142.479,33,4.4,mb,9,,,0.94,us,usp000aqzt,2014-11-07T01:13:59.989Z,"122 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2001-05-06T11:20:05.800Z,38.538,142.363,36.9,4.1,mb,19,,,0.85,us,usp000aeh1,2014-11-07T01:12:46.054Z,"81 km SE of ?funato, Japan",earthquake,,,,4,reviewed,us,us
2000-12-20T02:28:26.980Z,38.03,142.594,33,4.1,mb,15,,,0.73,us,usp000a6d4,2014-11-07T01:11:44.995Z,"121 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2000-08-28T08:19:56.360Z,37.814,142.104,33,5,mb,91,,,0.87,us,usp0009z9m,2014-11-07T01:10:55.446Z,"97 km SE of Ishinomaki, Japan",earthquake,,,,42,reviewed,us,us
2000-07-04T20:16:21.040Z,38.178,142.589,33,4.1,mb,16,,,1.16,us,usp0009vs7,2014-11-07T01:10:31.897Z,"115 km ESE of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2000-01-15T07:29:58.420Z,37.891,142.542,30.5,4.8,mb,,,,0.98,us,usp0009m5h,2014-11-07T01:09:19.678Z,"123 km ESE of Ishinomaki, Japan",earthquake,,,,31,reviewed,us,us
1999-11-15T01:34:35.800Z,38.304,142.309,50.6,5.7,mwc,,,,0.67,us,usp0009hnf,2022-04-29T18:11:22.727Z,"89 km E of Ishinomaki, Japan",earthquake,,4.1,,,reviewed,us,hrv
1999-09-06T13:16:38.110Z,38.349,142.206,33,4,mb,,,,0.87,us,usp0009e32,2014-11-07T01:08:26.791Z,"79 km E of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
1999-08-22T03:50:44.430Z,37.822,142.175,33,4.7,mb,,,,0.87,us,usp0009dfs,2014-11-07T01:08:19.252Z,"101 km SE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
1999-06-18T22:50:39.780Z,38.016,142.493,33,3.6,mb,,,,1.48,us,usp0009a4g,2014-11-07T01:07:54.943Z,"113 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
1999-05-09T23:40:51.210Z,37.862,142.724,33,4.4,mb,,,,1.4,us,usp00097pv,2014-11-07T01:07:39.249Z,"139 km ESE of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
1998-11-30T13:52:18.830Z,38.185,142.073,78.6,4.2,mb,,,,0.94,us,usp0008yzh,2014-11-07T01:06:31.583Z,"72 km ESE of Ishinomaki, Japan",earthquake,,20.4,,1,reviewed,us,us
1998-05-20T21:53:47.230Z,38.578,141.973,82.9,4.7,mb,,,,0.83,us,usp0008new,2014-11-07T01:05:14.613Z,"59 km SSE of ?funato, Japan",earthquake,,,,47,reviewed,us,us
1998-03-22T01:02:46.230Z,37.984,142.585,33,4.5,mb,,,,1.24,us,usp0008hu7,2014-11-07T01:04:48.753Z,"122 km ESE of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
1997-09-26T14:43:44.590Z,38.489,142.244,33,4.2,mb,,,,1.28,us,usp0008829,2014-11-07T01:03:31.533Z,"79 km SE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
1997-08-15T16:08:20.230Z,38.426,142.163,40.4,4.5,mb,,,,1.07,us,usp000868t,2014-11-07T01:03:18.883Z,"75 km E of Ishinomaki, Japan",earthquake,,,,8,reviewed,us,us
1997-04-19T07:41:07.740Z,38.099,142.624,33.2,4.7,mb,,,,0.85,us,usp00080tm,2014-11-07T01:02:35.981Z,"121 km ESE of Ishinomaki, Japan",earthquake,,,,26,reviewed,us,us
1997-04-18T13:48:04.930Z,38.206,142.751,10,4.5,mb,,,,0.71,us,usp00080sr,2014-11-07T01:02:35.767Z,"129 km E of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
1996-11-18T10:43:47.120Z,38.663,142.137,77.8,4.3,mb,,,,1.14,us,usp0007t68,2014-11-07T01:01:36.496Z,"58 km SE of ?funato, Japan",earthquake,,,,6,reviewed,us,us
1996-09-13T00:09:51.620Z,38.255,141.971,48.1,4.8,mb,,,,1.07,us,usp0007pw3,2014-11-07T01:01:10.148Z,"61 km ESE of Ishinomaki, Japan",earthquake,,,,23,reviewed,us,us
1996-08-10T12:09:19.040Z,38.396,142.394,33,4,mb,,,,1.3,us,usp0007nbv,2014-11-07T01:00:57.837Z,"95 km SE of ?funato, Japan",earthquake,,,,6,reviewed,us,us
1996-08-10T04:53:16.890Z,37.865,142.766,33,3.9,mb,,,,1.3,us,usp0007nbf,2014-11-07T01:00:57.736Z,"142 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
1996-05-23T09:36:31.290Z,38.705,142.098,33.4,4.8,mb,,,,0.9,us,usp0007hq5,2014-11-07T01:00:28.826Z,"52 km SE of ?funato, Japan",earthquake,,,,51,reviewed,us,us
1996-04-26T01:42:05.320Z,38.096,142.249,53.6,3.9,mb,,,,0.9,us,usp0007gm3,2014-11-07T01:00:19.165Z,"90 km ESE of Ishinomaki, Japan",earthquake,,20.1,,4,reviewed,us,us
1996-03-28T03:55:12.830Z,38.664,142.879,10,3.9,mb,,,,0.8,us,usp0007fd3,2014-11-07T01:00:09.032Z,"110 km ESE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
1995-11-06T03:12:53.450Z,38.499,142.038,51.5,5.4,mw,,,,1,us,usp00076bu,2016-11-09T23:54:19.810Z,"65 km E of Ishinomaki, Japan",earthquake,,5.9,,,reviewed,us,hrv
1995-07-05T00:06:50.680Z,38.011,142.273,33,4.6,mb,,,,1.1,us,usp0007053,2014-11-07T00:58:17.891Z,"96 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
1995-03-16T11:10:59.110Z,38.261,142.75,29.2,5,mb,,,,0.8,us,usp0006u91,2014-11-07T00:57:31.285Z,"127 km SE of ?funato, Japan",earthquake,,,,65,reviewed,us,us
1994-12-10T09:26:42.560Z,38.306,142.102,51.8,5.2,mw,,,,0.8,us,usp0006pw2,2016-11-10T00:10:32.920Z,"71 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
1994-08-16T10:17:39.320Z,37.898,142.469,34.2,4.9,mb,,,,0.9,us,usp0006h0f,2014-11-07T00:56:04.036Z,"117 km ESE of Ishinomaki, Japan",earthquake,,,,12,reviewed,us,us
